center_lon,center_lat,value,count,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,v4_lon,v4_lat,v5_lon,v5_lat
139.26374999887875,36.110787037037035,0.3905899408901787,25.0,139.28710937392546,36.10191358024691,139.28710937392546,36.11966049382716,139.26374999887875,36.12853395061728,139.24039062383204,36.11966049382716,139.24039062383204,36.10191358024691,139.26374999887875,36.09304012345679
139.26374999887875,36.164027777777775,0.5581143471918578,39.0,139.28710937392546,36.15515432098765,139.28710937392546,36.1729012345679,139.26374999887875,36.18177469135802,139.24039062383204,36.1729012345679,139.24039062383204,36.15515432098765,139.26374999887875,36.14628086419753
139.26374999887875,36.217268518518516,0.299965846877718,31.0,139.28710937392546,36.20839506172839,139.28710937392546,36.22614197530864,139.26374999887875,36.23501543209876,139.24039062383204,36.22614197530864,139.24039062383204,36.20839506172839,139.26374999887875,36.19952160493827
139.3104687489722,35.31217592592592,0.36524663017778936,22.0,139.3338281240189,35.303302469135794,139.3338281240189,35.32104938271605,139.3104687489722,35.32992283950617,139.2871093739255,35.32104938271605,139.2871093739255,35.303302469135794,139.3104687489722,35.294429012345674
139.3104687489722,35.36541666666666,0.44005461907669263,34.0,139.3338281240189,35.356543209876534,139.3338281240189,35.37429012345679,139.3104687489722,35.38316358024691,139.2871093739255,35.37429012345679,139.2871093739255,35.356543209876534,139.3104687489722,35.347669753086414
139.3104687489722,35.4186574074074,0.41422397217164314,33.0,139.3338281240189,35.409783950617275,139.3338281240189,35.42753086419753,139.3104687489722,35.43640432098765,139.2871093739255,35.42753086419753,139.2871093739255,35.409783950617275,139.3104687489722,35.400910493827155
139.3104687489722,35.47189814814814,0.46451298305011746,22.0,139.3338281240189,35.463024691358015,139.3338281240189,35.48077160493827,139.3104687489722,35.48964506172839,139.2871093739255,35.48077160493827,139.2871093739255,35.463024691358015,139.3104687489722,35.454151234567895
139.3104687489722,35.52513888888888,0.4996860590918377,23.0,139.3338281240189,35.516265432098756,139.3338281240189,35.53401234567901,139.3104687489722,35.54288580246913,139.2871093739255,35.53401234567901,139.2871093739255,35.516265432098756,139.3104687489722,35.507391975308636
139.3104687489722,35.57837962962962,0.42767313938094365,24.0,139.3338281240189,35.569506172839496,139.3338281240189,35.58725308641975,139.3104687489722,35.59612654320987,139.2871093739255,35.58725308641975,139.2871093739255,35.569506172839496,139.3104687489722,35.560632716049376
139.3104687489722,35.63162037037037,0.2836996271513427,39.0,139.3338281240189,35.622746913580244,139.3338281240189,35.6404938271605,139.3104687489722,35.64936728395062,139.2871093739255,35.6404938271605,139.2871093739255,35.622746913580244,139.3104687489722,35.613873456790124
