potential_pct,prevalence_pct,n_valid_meshes
63.4,77.15192002691401,20807
63.5,77.19998077570048,20807
63.6,77.24804152448695,20807
63.7,77.30090834815206,20807
63.800000000000004,77.39222377084634,20807
63.9,77.47873311866199,20807
64.0,77.53640601720575,20807
64.1,77.58927284087086,20807
64.2,77.6565578891719,20807
64.3,77.73345508723025,20807
64.4,77.79593406065267,20807
64.5,77.8920555582256,20807
64.60000000000001,77.98817705579853,20807
64.7,78.04104387946364,20807
64.8,78.12274715240063,20807
64.9,78.19964435045898,20807
65.0,78.25731724900274,20807
65.10000000000001,78.30057192291056,20807
65.2,78.3870812707262,20807
65.3,78.46397846878455,20807
65.4,78.52645744220695,20807
65.5,78.6033546402653,20807
65.60000000000001,78.68986398808093,20807
65.7,78.78598548565387,20807
65.8,78.86288268371221,20807
65.9,78.93016773201326,20807
66.0,78.98303455567837,20807
66.10000000000001,79.02148315470755,20807
66.2,79.0983803527659,20807
66.3,79.17047147594559,20807
66.4,79.25217474888258,20807
66.5,79.31945979718364,20807
66.60000000000001,79.40116307012063,20807
66.7,79.4492238189071,20807
66.8,79.49247849281493,20807
66.9,79.53573316672274,20807
67.0,79.60782428990244,20807
67.10000000000001,79.67030326332484,20807
67.2,79.72317008698995,20807
67.30000000000001,79.78084298553371,20807
67.4,79.81929158456289,20807
67.5,79.88177055798529,20807
67.60000000000001,79.93944345652905,20807
67.7,79.97789205555823,20807
67.80000000000001,80.03075887922334,20807
67.9,80.08362570288845,20807
68.0,80.1605229009468,20807
68.10000000000001,80.20858364973326,20807
68.2,80.25664439851973,20807
68.30000000000001,80.33834767145672,20807
68.4,80.41043879463642,20807
68.5,80.46811169318018,20807
68.60000000000001,80.54020281635988,20807
68.7,80.61710001441823,20807
68.80000000000001,80.66996683808334,20807
68.9,80.7276397366271,20807
69.0,80.77089441053492,20807
69.10000000000001,80.83337338395732,20807
69.2,80.89104628250108,20807
69.30000000000001,80.9343009564089,20807
69.4,80.98236170519537,20807
69.5,81.0063920795886,20807
69.60000000000001,81.09770750228289,20807
69.7,81.18902292497717,20807
69.80000000000001,81.23708367376364,20807
69.9,81.30917479694334,20807
70.0,81.35723554572981,20807
70.10000000000001,81.41490844427356,20807
70.2,81.47738741769597,20807
70.30000000000001,81.53986639111838,20807
70.39999999999999,81.58312106502619,20807
70.5,81.64079396356995,20807
